output,X1,X2,X3,X4,X5,beta,offset
119.806,500,17.4,0.0254,71.3,0.016104,-1e-15,
127.417,630,2.0,0.2286,39.6,0.00346574,1e-15,
111.076,12500,0.0,0.3048,55.5,0.00283081,-1e-15,
118.134,5000,3.0,0.3048,71.3,0.00425727,-1e-15,
136.798,500,7.3,0.2286,71.3,0.0104404,1e-15,
109.951,200,17.4,0.0254,55.5,0.016570599999999998,-1e-15,
130.725,800,0.0,0.2286,31.7,0.0027238,1e-15,
128.139,2000,2.7,0.1524,39.6,0.00294804,1e-15,
120.228,2000,7.2,0.1524,39.6,0.00909175,-1e-15,
128.175,315,4.0,0.3048,71.3,0.00497773,1e-15,
128.444,800,7.3,0.2286,55.5,0.0111706,1e-15,
134.56799999999998,2000,6.7,0.1016,71.3,0.00478288,1e-15,
131.796,1000,17.4,0.0254,31.7,0.017663099999999998,1e-15,
126.097,2500,22.2,0.0254,71.3,0.0214178,0.0,
121.165,1250,12.3,0.1016,39.6,0.0408268,-1e-15,
121.235,315,19.7,0.0508,71.3,0.034118300000000004,-1e-15,
124.647,2000,5.4,0.1524,39.6,0.00485029,-1e-15,
124.717,315,12.3,0.1016,31.7,0.0418756,-1e-15,
116.134,6300,3.0,0.3048,71.3,0.00425727,-1e-15,
123.207,400,12.3,0.1016,31.7,0.0418756,-1e-15,
120.247,10000,0.0,0.1524,71.3,0.0015988,0.0,
130.955,500,6.7,0.1016,39.6,0.00578076,1e-15,
134.11,4000,0.0,0.0508,31.7,0.000812164,1e-15,
113.055,3150,12.3,0.1016,39.6,0.0408268,-1e-15,
116.56,800,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
119.35,3150,8.9,0.1016,39.6,0.0124596,-1e-15,
123.453,5000,0.0,0.1524,39.6,0.00193287,-1e-15,
119.229,4000,0.0,0.3048,39.6,0.00310138,-1e-15,
121.657,8000,22.2,0.0254,71.3,0.0214178,-1e-15,
128.241,1000,5.4,0.1524,31.7,0.00525474,1e-15,
130.195,1000,8.4,0.0508,39.6,0.00566229,1e-15,
119.513,500,0.0,0.1524,39.6,0.00193287,-1e-15,
131.362,800,3.3,0.1016,31.7,0.00251435,1e-15,
129.965,2000,8.4,0.0508,39.6,0.00566229,1e-15,
113.665,8000,4.0,0.3048,71.3,0.00497773,-1e-15,
129.5,4000,0.0,0.1016,55.5,0.00131983,1e-15,
127.101,250,11.2,0.0508,71.3,0.014072,1e-15,
129.77700000000002,5000,4.2,0.0508,39.6,0.00152689,1e-15,
127.224,250,19.7,0.0508,39.6,0.036484,1e-15,
130.96,800,0.0,0.0508,71.3,0.000740478,1e-15,
131.43,1250,0.0,0.1016,55.5,0.00131983,1e-15,
125.499,1250,0.0,0.3048,39.6,0.00310138,-1e-15,
116.184,2500,19.7,0.0508,39.6,0.036484,-1e-15,
131.467,1250,0.0,0.1524,31.7,0.00209405,1e-15,
113.315,2500,12.3,0.1016,39.6,0.0408268,-1e-15,
118.595,250,0.0,0.3048,31.7,0.00331266,-1e-15,
110.317,2500,12.3,0.1016,31.7,0.0418756,-1e-15,
111.818,3150,7.2,0.1524,39.6,0.00909175,-1e-15,
123.304,630,12.6,0.1524,71.3,0.0483159,-1e-15,
114.569,5000,9.9,0.1524,71.3,0.0193001,-1e-15,
124.843,1600,15.4,0.0508,39.6,0.0282593,-1e-15,
116.694,10000,3.3,0.1016,71.3,0.00202822,-1e-15,
138.75799999999998,200,7.3,0.2286,71.3,0.0104404,1e-15,
129.953,1250,0.0,0.1524,55.5,0.00172668,1e-15,
123.445,2500,0.0,0.2286,31.7,0.0027238,-1e-15,
134.226,2500,8.4,0.0508,71.3,0.00529514,1e-15,
129.148,1250,0.0,0.0508,39.6,0.000791822,1e-15,
108.689,6300,9.9,0.1524,31.7,0.0252785,-1e-15,
129.653,2000,6.7,0.1016,55.5,0.0052139,1e-15,
131.205,1250,8.4,0.0508,39.6,0.00566229,1e-15,
132.149,315,7.3,0.2286,39.6,0.0123481,1e-15,
131.221,400,5.3,0.2286,39.6,0.00614329,1e-15,
129.88,500,5.3,0.2286,71.3,0.0051942,1e-15,
123.443,2000,15.4,0.0508,39.6,0.0282593,-1e-15,
125.966,1600,4.8,0.0254,39.6,0.000907475,-1e-15,
128.42700000000002,1250,4.2,0.0508,39.6,0.00152689,1e-15,
121.009,500,2.7,0.1524,39.6,0.00294804,-1e-15,
127.688,12500,4.8,0.0254,71.3,0.000848633,1e-15,
123.595,200,15.4,0.0508,71.3,0.0264269,-1e-15,
119.135,3150,0.0,0.3048,31.7,0.00331266,-1e-15,
116.559,2500,7.3,0.2286,39.6,0.0123481,-1e-15,
116.366,500,4.8,0.0254,39.6,0.000907475,-1e-15,
127.122,800,1.5,0.3048,71.3,0.00336729,1e-15,
130.781,1000,0.0,0.1016,39.6,0.00146332,1e-15,
124.45,8000,0.0,0.1016,55.5,0.00131983,1e-15,
121.306,2500,22.2,0.0254,39.6,0.0229028,-1e-15,
133.201,1000,5.4,0.1524,71.3,0.00401199,1e-15,
118.091,8000,3.3,0.1016,39.6,0.00245138,-1e-15,
119.737,6300,0.0,0.1524,31.7,0.00209405,-1e-15,
135.368,630,12.3,0.1016,71.3,0.033779199999999995,1e-15,
129.567,2000,12.7,0.0254,39.6,0.013025299999999998,1e-15,
109.52,2000,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
120.573,500,0.0,0.1524,55.5,0.00172668,-1e-15,
124.214,1250,12.3,0.1016,55.5,0.0368233,-1e-15,
130.148,2000,4.8,0.0254,31.7,0.000930789,1e-15,
123.839,6300,3.3,0.1016,55.5,0.002211,-1e-15,
135.484,5000,4.8,0.0254,55.5,0.000873218,1e-15,
125.63,2500,15.4,0.0508,55.5,0.0271925,-1e-15,
134.515,1000,6.7,0.1016,39.6,0.00578076,1e-15,
128.365,630,19.7,0.0508,71.3,0.034118300000000004,1e-15,
130.026,2000,0.0,0.0254,39.6,0.000428464,1e-15,
133.611,630,11.2,0.0508,71.3,0.014072,1e-15,
127.233,4000,0.0,0.1524,55.5,0.00172668,1e-15,
124.525,1000,15.4,0.0508,31.7,0.0289853,-1e-15,
129.645,630,15.4,0.0508,71.3,0.0264269,1e-15,
129.937,500,5.4,0.1524,39.6,0.00485029,1e-15,
114.779,8000,0.0,0.3048,39.6,0.00310138,-1e-15,
135.164,6300,4.8,0.0254,55.5,0.000873218,1e-15,
129.969,1000,4.0,0.2286,39.6,0.00473801,1e-15,
113.334,3150,12.6,0.1524,71.3,0.0483159,-1e-15,
117.309,5000,3.0,0.3048,55.5,0.00452492,-1e-15,
128.67700000000002,1250,2.0,0.2286,31.7,0.00372371,1e-15,
114.75,200,12.6,0.1524,39.6,0.05841130000000001,-1e-15,
126.534,4000,2.7,0.1524,71.3,0.00243851,1e-15,
124.42,2000,11.2,0.0508,39.6,0.015047799999999997,-1e-15,
130.748,800,7.3,0.2286,71.3,0.0104404,1e-15,
124.222,6300,9.5,0.0254,55.5,0.0043284,1e-15,
128.412,5000,9.5,0.0254,55.5,0.0043284,1e-15,
118.214,1250,15.6,0.1016,39.6,0.0528487,-1e-15,
133.22299999999998,4000,0.0,0.0254,55.5,0.00041229,1e-15,
120.354,2000,7.3,0.2286,55.5,0.0111706,-1e-15,
130.335,1250,0.0,0.1016,71.3,0.00121072,1e-15,
122.292,400,2.0,0.2286,55.5,0.00313525,-1e-15,
124.931,2500,17.4,0.0254,55.5,0.016570599999999998,-1e-15,
123.564,3150,17.4,0.0254,39.6,0.0172206,-1e-15,
113.08,5000,8.9,0.1016,39.6,0.0124596,-1e-15,
131.864,800,4.0,0.2286,55.5,0.0042862,1e-15,
134.47799999999998,800,6.7,0.1016,71.3,0.00478288,1e-15,
115.996,8000,2.0,0.2286,71.3,0.00293031,-1e-15,
130.239,315,7.3,0.2286,31.7,0.0132672,1e-15,
127.356,630,2.0,0.2286,71.3,0.00293031,1e-15,
126.898,500,12.7,0.0254,71.3,0.0121808,1e-15,
124.852,4000,3.3,0.1016,31.7,0.00251435,-1e-15,
118.134,10000,0.0,0.2286,71.3,0.00214345,-1e-15,
132.095,2000,0.0,0.1016,71.3,0.00121072,1e-15,
121.154,400,9.5,0.0254,39.6,0.00449821,-1e-15,
123.543,250,4.0,0.3048,39.6,0.00579636,-1e-15,
125.586,4000,17.4,0.0254,71.3,0.016104,6.103766773539129e-19,126.59618282857343
122.086,3150,8.4,0.0508,31.7,0.00580776,-1e-15,
126.807,400,5.4,0.1524,55.5,0.00433288,1e-15,
110.839,6300,7.3,0.2286,39.6,0.0123481,-1e-15,
121.933,20000,0.0,0.0254,55.5,0.00041229,1e-15,
120.233,2500,4.0,0.3048,39.6,0.00579636,-1e-15,
117.957,8000,0.0,0.1524,31.7,0.00209405,-1e-15,
126.471,1600,17.4,0.0254,55.5,0.016570599999999998,1e-15,
124.356,2000,17.4,0.0254,31.7,0.017663099999999998,-1e-15,
120.419,3150,4.0,0.2286,39.6,0.00473801,-1e-15,
129.285,2000,15.4,0.0508,71.3,0.0264269,1e-15,
130.722,1000,8.4,0.0508,55.5,0.00544854,1e-15,
126.826,2000,17.4,0.0254,71.3,0.016104,1e-15,
119.209,6300,2.7,0.1524,39.6,0.00294804,-1e-15,
123.835,1000,9.9,0.1524,39.6,0.0233328,-1e-15,
124.244,630,12.3,0.1016,55.5,0.0368233,-1e-15,
125.465,8000,0.0,0.1016,71.3,0.00121072,1e-15,
122.905,500,8.4,0.0508,39.6,0.00566229,-1e-15,
130.123,400,7.2,0.1524,71.3,0.00752039,1e-15,
135.32399999999998,800,17.4,0.0254,39.6,0.0172206,1e-15,
129.569,630,3.0,0.3048,55.5,0.00452492,1e-15,
