class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lambda,offset
21,4,8,6,7,5,8,8,5,4,5,7,8,7,8,2,7,0.255290836302,-0.025986925488298063
21,5,10,6,7,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
21,6,10,7,8,4,4,8,6,8,9,9,9,3,10,2,5,0.0990929265219,-0.02212104380171298
4,1,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,0.0,
4,5,8,7,6,6,8,8,6,6,9,6,4,6,10,5,7,0.574625876279,-0.024131759335008107
21,6,9,6,6,3,4,9,5,7,13,11,9,3,9,1,7,0.0209094176406,-0.023766644937861736
4,3,1,4,2,2,7,7,6,6,7,6,5,2,8,3,7,0.103404297601,-0.028159495249665323
21,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,0.0,
21,2,0,2,1,0,8,5,11,4,7,13,8,3,10,0,8,0.0,
4,1,0,2,1,0,6,7,7,6,6,6,6,2,8,3,8,0.0,
4,5,11,5,6,4,10,5,3,5,10,4,7,5,8,7,7,0.500604079575,-0.03060846197795808
4,2,4,3,3,2,9,6,3,5,10,4,6,3,7,2,8,0.108249098143,-0.02710663071581587
4,5,10,5,5,4,9,6,3,6,10,4,7,5,8,7,7,0.0,
21,4,6,5,4,2,4,8,5,6,10,9,9,3,9,2,7,0.0,
4,5,5,6,7,3,5,8,10,9,7,7,5,3,8,4,8,0.0,
4,4,7,4,5,2,5,8,10,9,8,7,5,3,8,4,8,0.119667392738,-0.026550436005869926
21,3,6,4,4,3,8,8,8,5,6,7,9,3,8,4,6,0.180590261891,-0.026944393829965607
4,6,14,6,8,5,8,6,4,6,9,5,7,5,9,7,6,0.406017628641,-0.028966024042581084
4,4,7,6,5,4,7,8,5,6,10,6,4,3,8,4,8,0.0,
21,12,15,10,8,5,5,3,4,5,4,7,6,6,6,2,7,0.548189210053,-0.025863230983962704
21,7,8,7,6,3,3,10,6,7,13,12,9,3,9,1,7,0.0674028794316,-0.03581442299425541
21,3,3,3,5,1,7,5,13,5,7,14,8,3,9,0,8,0.0,
21,4,4,4,6,2,7,5,14,5,7,13,8,3,9,0,8,0.0,
4,4,6,5,4,4,9,7,3,6,10,4,6,3,8,2,8,0.0,
4,7,10,9,8,8,7,7,5,7,7,6,7,7,8,3,7,0.430325621159,-0.0345474265712542
4,2,1,3,3,2,7,7,6,6,7,6,5,2,8,2,7,0.0844170226181,-0.025272883776125354
21,1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8,0.0,
21,1,0,1,0,0,7,7,9,3,7,12,8,2,10,0,8,0.278029855876,-0.029673731619200505
4,5,8,7,6,6,8,7,5,6,9,4,5,3,8,4,9,0.036211516103,-0.023245354247522165
21,4,7,5,5,4,9,7,7,5,7,6,8,3,8,4,6,0.601085924927,-0.02724682250685706
4,8,11,8,6,4,9,6,5,6,12,4,8,6,6,6,10,0.610730823156,-0.03215587904288286
4,3,9,5,7,8,10,7,5,5,7,5,6,4,6,10,6,0.281110432876,-0.0224454204913882
4,6,9,8,6,5,10,6,4,7,10,4,6,5,9,5,8,0.367128633354,-0.023781168168056643
4,3,4,5,3,2,10,6,3,7,10,3,6,2,8,3,9,0.293242964641,-0.020192454601069
4,1,0,1,1,0,5,7,7,5,6,6,6,2,8,3,8,0.0735465409166,-0.02210477478366446
21,4,7,5,5,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
21,4,6,5,4,2,4,9,5,6,12,11,9,3,9,1,7,0.0739147445569,-0.02818659830308201
4,3,5,5,4,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,7,10,7,5,4,8,4,4,6,8,4,7,4,6,6,10,0.64,
4,5,9,6,7,6,9,7,3,5,11,5,5,3,8,3,8,0.267644797637,-0.03025060154577308
21,4,3,4,5,1,7,5,12,5,7,15,8,3,9,0,8,0.301233144648,-0.025542137610606197
21,7,8,7,6,5,4,8,5,7,9,8,9,5,9,4,4,0.15980744357,-0.025225517922187413
4,5,8,7,6,6,8,8,6,6,9,5,4,5,8,4,9,0.0,
4,7,11,7,6,4,10,4,6,6,13,4,10,5,7,5,9,0.64,
4,3,6,5,4,3,7,7,8,7,7,6,5,3,8,3,7,0.0,
21,5,9,5,5,3,8,6,4,5,6,7,8,4,8,3,7,0.312682040701,-0.031025123131809274
4,2,4,3,3,2,9,6,3,5,10,4,6,2,8,2,8,0.0,
4,3,4,4,3,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
21,4,4,5,3,2,4,8,5,8,10,9,9,3,9,2,5,0.0,
4,5,10,8,8,5,9,6,3,7,11,4,6,3,8,3,9,0.0,
4,6,11,6,6,4,6,8,4,7,10,6,7,5,8,6,5,0.00338636409722,-0.03188960376196448
21,6,10,5,5,3,5,5,5,5,4,7,8,5,9,2,7,0.125595245818,-0.027237387525335666
4,5,9,6,6,5,5,8,9,7,7,7,6,2,8,3,8,0.388297990698,-0.023504223567019533
4,4,6,5,4,4,10,5,3,6,10,3,7,3,7,3,8,0.00655065153077,-0.029954176409144884
21,3,5,4,3,2,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,2,5,4,4,3,8,7,5,6,9,5,5,2,8,3,8,0.0,
4,2,3,4,1,2,10,6,3,6,10,3,6,2,8,2,9,0.471651714946,-0.027521923471714338
21,4,7,5,5,2,4,8,5,6,11,11,10,3,9,1,7,0.107504895508,-0.021487222803156403
21,3,8,5,6,3,4,9,7,7,8,10,10,3,9,1,8,0.0,
21,6,8,7,6,3,3,9,6,8,12,12,9,3,9,1,7,0.0,
21,3,3,4,2,2,7,8,5,6,6,9,9,5,10,0,7,0.0898790792454,-0.02543692947456133
21,5,8,8,6,4,7,8,6,9,5,9,8,3,9,1,8,0.64,
4,5,8,5,6,5,6,7,9,8,6,5,6,2,8,3,7,0.162649518731,-0.030809956478760725
4,4,8,4,6,4,6,7,9,7,6,5,6,2,8,3,8,0.0,
21,5,7,5,5,3,4,8,6,7,9,9,9,3,9,2,5,0.0,
4,2,1,2,2,1,6,7,8,7,6,6,6,2,8,3,8,0.0,
4,3,5,4,4,2,8,7,7,7,6,6,3,2,8,3,7,0.0253671865972,-0.029072633114085367
21,3,7,5,5,2,7,8,6,7,6,10,9,3,9,1,7,0.0,
4,3,10,5,8,9,9,9,4,4,7,6,6,4,8,7,5,0.64,
21,5,9,6,6,4,3,9,5,7,10,10,9,3,9,2,6,0.0,
21,4,6,5,4,3,5,9,5,6,6,9,10,3,9,1,7,0.280977126527,-0.029366175982556086
21,5,9,6,7,6,8,8,8,5,5,7,9,3,8,4,6,0.0,
21,3,2,4,4,2,6,8,6,6,7,9,9,3,9,1,8,0.0,
4,2,4,3,3,2,8,7,5,6,9,5,5,2,8,3,7,1.95156391047e-18,-0.037979417986893305
4,6,9,8,7,5,9,6,4,7,10,5,6,3,8,3,9,0.0,
4,5,7,7,6,6,6,7,5,7,7,6,9,4,5,6,5,0.186558264131,-0.03260627242784153
21,5,5,6,7,2,8,4,14,6,6,15,8,3,9,0,8,0.207259878127,-0.03603031157710357
21,6,10,6,8,3,4,9,5,8,11,11,8,3,9,2,6,0.381750200338,-0.0332832249442776
4,5,10,6,7,3,6,7,10,10,6,5,6,3,8,4,8,0.0474554773575,-0.03517266359101612
21,4,4,5,3,2,4,8,5,7,11,10,9,3,9,1,7,0.0,
4,2,1,2,2,1,6,7,9,6,6,6,6,2,8,3,8,0.0432509242047,-0.030165172866261747
21,5,11,5,6,3,6,5,5,4,7,9,10,5,6,2,9,0.64,
21,6,7,7,5,3,4,9,5,8,11,11,9,3,9,2,7,0.0,
4,4,6,5,4,3,8,8,6,7,9,6,4,3,8,4,8,0.0,
21,5,10,6,8,3,7,4,15,6,7,14,8,3,9,0,8,0.0,
21,6,8,6,6,3,4,8,6,8,10,10,9,3,9,2,5,0.0,
4,5,10,7,7,5,8,7,7,9,6,5,4,3,8,4,7,0.39773657553,-0.030295030885377994
4,10,15,10,8,5,8,6,5,6,10,3,6,6,6,6,10,0.64,
4,3,7,4,5,3,6,8,9,7,7,6,5,2,8,3,7,0.0,
21,6,9,6,7,4,3,8,5,7,10,9,9,3,9,2,6,0.0,
21,4,2,5,4,2,6,8,5,8,6,9,9,3,9,1,7,0.310161164929,-0.03353141718904429
21,6,10,7,8,4,3,9,5,7,11,10,9,3,9,2,6,0.0,
4,3,4,4,3,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
21,2,4,3,3,1,7,8,6,6,7,9,8,3,9,1,8,0.0,
21,7,11,9,8,7,5,9,5,7,6,9,10,3,9,1,8,0.482969501227,-0.030115908801785052
4,5,11,7,8,7,9,7,4,5,10,4,5,3,8,3,8,0.0,
21,5,4,6,3,2,4,8,5,8,10,9,9,3,9,2,6,0.236958875051,-0.029986244288212616
21,2,3,2,1,1,6,8,5,6,9,8,8,3,10,2,6,0.311004240003,-0.03324514251237476
21,5,9,4,4,2,7,6,4,5,4,8,7,5,8,2,7,0.432400534513,-0.03358527237639708
4,4,5,5,4,4,8,7,4,6,6,4,8,3,7,5,6,0.64,
21,7,11,7,8,5,4,8,5,8,10,9,9,3,9,2,6,0.00596685760884,-0.03568532572390137
21,8,10,9,8,5,4,7,6,8,10,10,9,3,9,2,5,0.0671542503719,-0.03476708403023021
4,2,5,3,3,2,7,7,6,6,7,6,4,2,8,3,7,0.0,
21,3,7,4,5,3,8,5,12,4,7,11,8,3,9,0,8,0.0,
4,3,2,4,3,3,7,7,7,7,7,6,5,2,8,3,7,0.0,
21,4,4,5,3,2,4,8,5,7,10,9,9,3,9,2,5,0.0,
4,4,10,4,8,3,5,6,10,8,5,4,5,3,8,4,8,0.0,
21,6,11,8,9,5,5,8,6,7,7,9,10,3,9,1,8,0.0,
21,3,1,4,1,1,7,9,5,6,7,10,9,3,10,1,8,0.312085168893,-0.03126060721045698
4,3,9,4,6,4,7,7,6,7,6,5,6,3,8,3,7,0.258134807298,-0.02846054279034438
21,4,4,4,6,2,7,5,13,5,7,14,8,3,9,0,8,0.0,
21,4,4,5,2,2,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,6,10,8,8,6,7,7,7,8,7,7,4,3,8,3,7,0.446241835982,-0.03200344628992058
21,5,8,5,6,4,6,7,6,8,8,6,8,6,10,4,3,0.64,
21,6,10,6,8,5,8,5,12,4,7,13,8,3,8,0,7,0.299625945465,-0.03396113182337168
4,5,9,6,7,5,7,7,8,8,6,5,4,4,9,4,9,0.022368312666,-0.025578479688797673
21,2,0,2,1,0,8,5,11,4,7,13,8,3,10,0,8,0.0,
21,6,11,6,6,4,6,5,6,5,6,9,9,5,9,3,10,0.636154400717,-0.027154077548969813
21,7,11,8,8,4,4,8,7,8,10,9,9,3,9,3,5,0.339652245534,-0.025801770770539134
21,5,6,5,4,3,4,8,5,7,9,8,9,3,9,3,5,0.0,
21,3,1,4,3,2,6,9,5,7,7,10,9,3,9,1,8,0.0696930689827,-0.03594566568665658
21,6,6,6,4,3,4,8,5,8,11,11,9,3,9,2,6,0.0724499436605,-0.03255465880822017
21,4,4,4,3,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
4,4,6,5,4,3,10,5,2,6,11,3,8,3,8,3,9,0.557637069845,-0.0359691142096894
4,4,6,5,4,4,9,7,4,6,10,4,5,3,8,3,8,0.0,
21,6,10,6,6,4,8,6,5,5,6,7,7,5,8,3,7,0.0860941763204,-0.03623194006900898
4,4,8,6,6,8,9,8,4,5,7,6,6,4,6,7,5,0.173097544533,-0.023613148007846085
21,4,8,6,6,8,9,7,4,5,6,8,8,8,8,6,6,0.17825636026,-0.023827833964126577
21,7,14,6,8,5,8,6,4,5,7,7,8,6,5,4,6,0.64,
21,2,6,3,4,1,8,5,13,5,6,13,8,3,9,0,8,0.132644131807,-0.03308651424286224
21,5,8,7,6,6,7,8,8,5,5,7,10,4,9,4,5,0.399914872384,-0.025319781988880075
4,6,11,6,8,4,5,7,10,10,7,6,6,3,8,4,8,0.0,
4,5,9,6,7,5,10,6,4,7,10,3,5,3,8,3,9,0.0,
4,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
21,3,7,4,5,1,8,5,13,5,7,13,8,3,9,0,8,0.0,
4,6,12,6,6,4,10,3,4,4,11,2,8,4,6,4,10,0.403837425682,-0.026946782934922364
4,3,7,4,5,4,7,7,7,7,7,7,5,3,8,3,7,0.0,
21,8,10,8,8,5,4,8,5,9,11,10,9,3,9,2,6,0.0,
21,3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8,0.0,
4,2,3,3,2,2,9,6,4,6,10,4,6,2,8,2,9,0.0,
21,8,9,8,7,5,3,8,5,8,10,9,9,3,9,2,6,0.0612499103756,-0.028215865861374922
4,4,9,6,7,9,8,8,5,4,7,6,5,6,8,8,5,0.521150603844,-0.03177326296094751
21,1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8,0.0,
21,3,7,4,5,2,7,5,12,4,6,12,8,3,9,0,8,0.0,
21,3,3,4,2,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
4,6,9,8,7,5,9,7,5,8,11,5,5,3,8,4,9,0.0398812398981,-0.023599102102517033
21,5,10,6,7,6,8,8,8,5,6,7,10,3,8,4,6,0.0820187901492,-0.024942143497246994
21,7,11,7,8,4,3,8,5,8,11,10,10,3,9,2,6,0.0,
4,5,10,5,5,4,7,7,4,6,8,5,7,5,10,6,6,0.075778749599,-0.026074588656255893
21,3,7,5,5,3,4,8,6,6,7,9,10,3,9,1,8,0.220354384613,-0.02858329858848352
21,7,10,8,8,4,3,9,6,7,12,11,9,3,9,2,7,0.0,
4,6,11,9,8,8,8,8,5,6,10,6,5,6,9,6,11,0.396834871721,-0.030287538041125384
21,6,9,8,7,10,9,8,4,5,5,8,8,10,7,8,6,0.536097659663,-0.029434155221152225
4,4,8,4,6,2,5,6,10,8,5,4,5,3,8,4,8,0.102401281414,-0.025533390657272337
21,5,5,6,8,2,8,4,15,6,7,14,8,3,9,0,8,0.193742902168,-0.026379206294953383
4,3,8,4,6,2,5,7,10,8,6,5,5,3,8,4,8,0.0,
21,3,8,5,6,3,4,10,7,6,10,10,9,3,9,1,8,0.497804101011,-0.023241263426322822
4,3,4,5,3,3,10,6,3,7,10,3,6,2,8,3,9,0.0378908265408,-0.035318361776094154
21,6,10,6,8,3,7,3,15,6,7,13,8,3,9,0,8,0.434249788963,-0.03651473644805747
21,5,7,5,5,2,4,9,5,7,11,11,9,3,9,1,6,0.0,
21,5,8,7,6,6,8,8,8,5,6,7,9,3,8,4,6,0.0,
4,5,4,5,6,3,5,8,10,9,7,7,5,3,8,4,8,0.110939620249,-0.033808294377579706
21,4,5,5,4,2,5,8,5,8,9,7,8,3,9,3,5,0.226950048198,-0.03190113894967794
4,7,13,6,7,4,10,4,4,5,12,2,8,5,6,4,9,0.283231397999,-0.026264354875727758
21,3,8,5,6,2,6,9,7,7,8,10,9,3,9,1,7,0.123713891415,-0.02537147802155404
21,6,10,8,8,5,5,8,6,8,7,10,10,3,9,1,8,0.0,
21,6,10,5,6,3,6,6,4,4,6,7,8,5,5,2,8,0.44804974224,-0.031750691561339695
21,4,3,4,4,1,7,5,13,5,7,14,8,3,9,0,8,0.0,
4,4,7,5,5,4,7,7,5,5,7,6,8,4,9,3,7,0.64,
4,5,11,7,8,7,7,7,5,7,7,7,5,6,8,3,7,0.0,
21,8,11,8,8,4,3,9,5,7,11,12,10,3,9,2,6,0.244596426521,-0.030235964644173774
21,2,1,3,2,2,7,9,5,6,7,9,9,3,9,1,8,0.0,
21,3,8,5,6,3,4,8,7,7,9,10,11,3,9,0,8,0.414678213552,-0.02932206317463304
21,4,10,5,8,4,8,6,12,4,7,13,7,3,8,0,9,0.402454555506,-0.026083982538390504
21,4,10,6,7,9,10,8,4,4,5,8,8,9,8,8,6,0.638804194801,-0.03151478181800438
21,1,0,2,0,0,7,6,10,4,7,13,8,2,10,0,8,0.0234027273526,-0.027419544077187163
4,4,6,6,5,5,6,8,5,7,6,5,7,4,7,5,5,0.0,
4,6,12,5,7,4,7,6,4,6,9,5,6,5,9,7,6,0.168852218016,-0.029961480181358358
21,4,9,5,7,2,7,5,13,5,7,14,8,3,9,0,8,0.0,
21,11,14,9,8,4,4,3,5,5,4,7,7,6,6,2,6,0.568486610862,-0.031712714706904066
21,3,5,4,4,2,6,8,6,7,7,9,9,3,9,1,8,0.0,
21,6,10,6,8,4,4,8,5,7,10,9,9,3,9,2,6,0.0143143271823,-0.023954860316765747
4,2,4,3,3,2,9,7,4,5,10,4,5,2,8,2,8,0.0,
4,4,8,4,6,4,5,7,9,7,5,4,6,2,8,3,8,0.0,
21,1,3,2,1,1,9,8,6,5,5,9,7,3,10,0,8,0.64,
4,2,4,4,2,2,9,6,3,6,11,4,6,2,8,3,8,0.0,
21,4,5,5,3,2,4,8,5,8,9,8,9,4,11,3,4,0.64,
21,8,12,7,7,3,5,4,5,5,4,7,8,6,8,2,7,0.48880179029,-0.02595932916685939
4,1,0,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
4,4,8,4,6,2,5,7,10,9,6,6,5,3,8,4,8,0.0,
4,3,6,3,4,2,5,8,10,8,8,7,5,3,8,3,8,0.135784075018,-0.025856458340326904
4,4,7,5,5,4,6,7,8,7,7,7,5,3,8,3,7,0.0,
21,5,6,5,4,4,5,8,5,6,9,7,10,3,9,3,6,0.276105257226,-0.03431277966285884
4,4,8,6,6,8,9,8,5,6,7,6,6,4,7,8,8,0.556744630954,-0.0260262654775123
21,4,7,6,5,4,8,8,8,5,6,7,10,3,8,4,6,0.0,
4,4,7,5,5,4,7,7,6,8,7,6,5,3,8,3,7,0.0,
4,4,8,6,6,5,7,8,6,5,10,6,5,5,9,5,10,0.414974947623,-0.027288392183783428
4,5,10,7,7,6,11,6,2,6,11,3,7,3,8,3,9,0.22807776466,-0.023963406107036178
4,2,5,4,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,6,11,8,8,8,8,8,6,6,9,5,4,6,9,5,10,0.354113245006,-0.026182399603254858
21,4,5,5,4,3,6,9,5,7,6,10,9,3,9,1,8,0.0112617431022,-0.02267121290562013
4,3,7,4,5,2,5,7,10,8,7,6,5,3,8,4,8,0.0,
4,7,10,9,8,7,7,7,5,6,7,6,7,7,8,3,8,0.262330341736,-0.03554219044050844
4,6,11,8,8,7,7,7,7,8,7,6,5,6,8,4,7,0.249607251002,-0.027133264345429176
21,3,3,4,1,1,5,8,4,6,10,9,9,3,10,1,6,0.0176796606636,-0.032242982695508515
21,5,8,7,7,6,7,7,4,5,6,7,8,7,8,2,7,0.153849705216,-0.028234949139697374
21,5,8,5,6,2,7,4,13,5,7,15,8,3,9,0,8,0.0,
4,4,8,5,6,4,6,7,8,7,6,5,4,3,8,4,8,0.0,
4,3,7,4,5,4,6,7,9,7,8,8,6,2,9,3,8,0.592232047081,-0.02928587820237505
4,4,8,5,6,4,7,7,7,8,6,5,5,3,8,3,7,0.0,
21,8,10,8,8,7,5,7,5,8,8,6,9,8,8,6,1,0.470836377587,-0.026312389699457706
4,9,15,9,8,5,8,6,5,7,12,3,7,6,7,6,10,0.462538813162,-0.028702756662532858
4,3,2,4,3,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
4,6,10,8,8,5,10,5,4,8,11,3,7,4,6,4,9,0.187931682127,-0.026613602467715713
4,6,9,5,5,4,7,7,4,6,10,5,7,5,9,6,6,0.0,
21,5,10,7,7,5,7,9,4,6,5,8,10,6,10,1,7,0.264733962603,-0.028246968127167205
4,3,7,4,5,4,9,7,4,6,9,4,6,3,8,3,8,0.0,
4,3,9,5,7,8,9,8,5,4,7,6,6,4,7,8,6,0.0,
21,4,4,5,3,2,4,9,5,7,11,10,9,3,9,2,7,0.0,
4,6,9,5,4,3,9,5,5,6,12,3,8,5,7,5,10,0.49887048192,-0.02231626292428146
4,4,6,5,4,4,10,6,3,6,11,4,6,3,8,2,9,0.0,
4,3,8,4,6,2,6,7,10,8,6,6,6,3,8,4,8,0.0,
21,7,10,6,5,3,6,6,4,5,4,8,7,5,8,2,6,0.0681437418266,-0.02664721535686898
4,2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,4,8,5,6,4,10,5,2,6,11,4,7,3,7,3,9,0.276016316927,-0.024419280349317285
21,5,10,6,8,4,6,8,6,7,6,10,9,3,9,1,7,0.0852233967701,-0.025950671694170535
21,3,8,5,6,7,8,5,4,3,7,7,8,7,8,4,7,0.423924194834,-0.03178997636017056
4,6,9,8,8,8,7,6,5,7,7,5,9,6,5,9,4,0.408299236263,-0.032139110796225
21,4,8,6,6,5,7,7,8,5,6,6,10,4,8,5,6,0.0534197446712,-0.025604540633237916
4,4,9,5,7,3,5,7,10,9,6,5,5,3,8,4,8,0.0,
4,3,7,5,5,4,8,7,3,5,10,5,6,3,8,3,8,0.0,
4,4,9,6,6,8,8,9,5,4,8,7,6,7,10,10,5,0.64,
4,2,1,3,2,2,7,7,6,6,7,6,5,2,8,3,7,0.0,
21,4,5,4,7,2,7,5,15,5,7,13,8,3,9,0,8,0.20381332276,-0.0364952879389393
21,5,11,7,9,5,6,8,5,7,6,8,9,3,9,1,8,0.272077702755,-0.024050293048061278
21,4,10,4,7,2,7,6,14,5,7,13,8,3,9,0,8,0.0,
4,2,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,0.0,
21,5,7,6,5,3,4,8,5,7,9,8,9,3,9,2,5,0.0,
4,4,6,6,4,5,8,7,5,6,9,4,5,3,8,3,8,0.0,
4,6,9,6,5,3,8,6,5,5,10,4,6,4,7,6,10,0.198748770857,-0.01933419291970262
4,1,0,1,1,0,5,7,7,5,6,6,6,2,8,2,8,0.0138232368846,-0.03637145043545553
21,3,6,3,4,1,8,5,13,5,6,13,8,3,9,0,8,0.0,
4,3,8,4,6,2,6,7,10,9,6,6,6,3,8,4,8,0.0,
4,1,0,1,0,0,5,7,7,5,6,6,6,2,8,2,8,0.163194588514,-0.028511554410420636
21,5,7,5,5,2,4,9,5,8,12,10,8,3,9,1,6,0.283238309308,-0.03407009616506551
21,2,3,3,2,1,4,8,4,5,11,10,9,3,9,1,6,0.351853913664,-0.029310663934741576
21,3,2,4,3,2,6,8,6,7,7,9,9,3,9,1,8,0.0,
21,3,7,4,5,3,7,6,11,4,7,12,8,3,9,0,8,0.0,
21,5,9,5,6,2,7,4,14,6,7,14,8,3,9,0,8,0.0,
21,4,6,5,4,3,6,8,6,7,6,9,9,3,9,1,8,0.0,
4,4,11,5,8,3,6,7,11,9,7,6,6,3,8,4,8,0.0,
4,5,10,8,7,7,9,7,3,6,11,5,6,3,8,3,8,0.219440072363,-0.02724167056337845
21,9,10,9,8,5,4,7,6,9,9,8,9,6,10,4,2,0.162268892236,-0.026282250468746993
21,3,5,5,5,4,8,7,4,4,6,7,7,4,8,1,6,0.530521602009,-0.026462805681101154
21,7,8,8,6,3,4,9,6,9,12,11,8,3,9,1,6,0.383995285783,-0.030905958674650846
21,3,3,4,1,1,5,8,4,6,10,9,9,3,10,1,6,0.067448026591,-0.032242982695508515
4,2,6,3,4,2,6,7,10,8,6,6,6,3,8,3,8,0.148090047155,-0.023008302681502002
21,5,9,7,8,6,7,7,4,4,6,5,8,8,7,2,8,0.64,
21,10,15,9,8,6,7,6,5,5,6,7,8,5,5,3,7,0.64,
21,2,3,3,2,1,8,8,5,6,5,9,8,3,10,0,8,0.0,
21,2,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0.0228859406839,-0.023673564886420917
4,6,11,6,8,6,5,7,10,7,5,4,6,4,10,5,9,0.64,
21,3,6,4,4,2,7,4,14,5,7,12,8,3,9,0,8,0.0,
4,2,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,0.0,
4,8,14,8,8,5,9,5,4,6,10,3,7,5,6,5,10,0.0584210029049,-0.02203120752609289
21,6,10,6,7,5,4,8,5,7,9,7,9,7,9,5,3,0.570449361744,-0.031071274814159056
4,3,6,4,4,4,8,7,5,8,7,7,5,3,8,3,7,0.316713145177,-0.030213857503204267
4,9,15,8,8,6,8,6,3,7,10,5,6,6,7,9,6,0.260735687429,-0.0233125048028322
4,4,9,6,6,5,7,7,7,7,6,6,5,3,8,3,7,0.0,
4,2,3,3,2,2,9,6,3,5,10,4,6,2,8,2,8,0.0,
4,2,5,4,3,3,9,6,3,5,10,4,6,3,7,3,8,0.113099496854,-0.03037404903443197
4,5,10,5,6,4,6,8,4,6,9,6,6,5,9,6,5,0.0,
21,3,5,5,3,2,7,9,6,7,7,10,9,3,9,1,8,0.0,
4,4,4,5,6,3,5,7,9,9,6,5,5,3,8,4,8,0.0,
4,2,4,4,3,2,8,7,5,6,9,5,5,2,8,3,7,-3.25260651746e-18,
21,3,2,4,3,2,8,9,5,7,5,9,8,3,9,1,8,0.101820988997,-0.026717244298342546
21,4,7,5,5,4,6,8,8,5,5,6,11,4,9,5,5,0.377925811009,-0.026443722777762968
4,5,10,7,8,6,6,7,8,7,7,7,5,4,7,4,9,0.0,
4,3,5,5,4,3,9,6,4,7,9,4,6,2,8,3,8,0.0,
21,7,8,8,6,4,4,8,6,8,9,9,10,3,9,3,5,0.205517820315,-0.02540936253013948
21,9,10,9,8,7,5,7,5,8,8,5,9,7,9,6,2,0.357219359715,-0.02403751952151012
21,4,8,6,6,4,5,9,5,6,7,9,9,3,9,1,8,0.235704855482,-0.023276293960181382
21,5,11,5,8,2,8,5,14,5,6,14,8,3,9,0,8,-3.46944695195e-18,
21,6,10,9,8,12,8,6,4,4,7,7,8,11,9,6,8,0.404754348722,-0.023452026672999615
4,3,2,4,3,3,7,7,6,7,6,6,5,2,8,3,7,0.0,
4,5,11,6,8,6,6,7,9,7,6,5,5,2,8,3,7,0.279692176297,-0.029656337203408878
4,1,3,2,2,1,8,7,5,5,9,5,6,2,8,3,8,0.360414364169,-0.019725243165616524
21,3,5,4,3,2,6,8,6,7,7,10,9,3,9,0,8,0.0,
4,2,3,3,2,2,7,7,6,6,7,6,5,2,8,3,7,0.0,
21,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,8,0.0,
4,4,2,5,4,4,7,7,7,7,6,6,5,2,8,3,7,0.38745837532,-0.02888866036204596
4,4,8,4,6,3,6,7,10,10,7,6,6,3,8,4,8,-6.93889390391e-18,
21,5,8,6,6,3,4,9,5,7,12,11,9,3,9,2,7,0.0,
21,4,8,5,6,3,7,5,13,4,7,12,8,3,9,0,8,0.0,
4,6,10,8,8,6,7,7,5,6,7,6,8,7,7,3,8,0.64,
21,4,8,4,6,3,7,6,11,4,7,13,8,3,9,0,8,0.0,
21,8,10,9,8,4,3,8,6,8,10,10,9,3,9,2,5,0.0,
21,4,4,5,6,2,7,3,14,6,7,13,8,3,9,0,8,0.0618430934254,-0.029437640447576463
21,5,10,5,7,2,7,4,15,6,7,13,8,3,9,0,8,0.0,
4,2,4,3,2,2,7,7,6,6,7,7,5,2,8,2,7,0.426365074094,-0.020091011703539996
21,3,5,4,4,4,8,6,5,4,6,6,8,3,9,1,7,0.389109785913,-0.022653307231751185
4,6,8,8,6,5,7,9,8,6,9,7,5,5,9,4,9,0.59515678905,-0.024307057593419668
21,4,7,6,5,3,6,8,6,8,7,9,9,3,9,1,8,0.0,
21,3,3,4,2,2,6,8,5,7,6,9,9,3,10,1,7,0.0,
21,7,10,6,5,3,6,4,5,5,4,8,8,5,10,2,7,0.415606383984,-0.026163510702251425
21,4,5,4,4,2,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,3,4,4,2,2,7,7,7,7,7,6,5,2,8,3,7,0.0,
4,5,8,6,7,6,6,7,5,6,7,5,9,5,4,8,4,0.583474396367,-0.03345129455880769
4,3,8,5,6,3,11,6,3,7,11,3,6,3,8,3,9,0.356733886596,-0.032075373905271265
