class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lambda,offset
21,3,7,5,5,2,7,8,6,7,6,10,9,3,9,1,7,0.0,
4,3,10,5,8,9,9,9,4,4,7,6,6,4,8,7,5,9.936114735871663e-06,2.64986222214921
21,5,9,6,6,4,3,9,5,7,10,10,9,3,9,2,6,0.0,
21,4,6,5,4,3,5,9,5,6,6,9,10,3,9,1,7,0.0,
21,5,9,6,7,6,8,8,8,5,5,7,9,3,8,4,6,0.0,
21,3,2,4,4,2,6,8,6,6,7,9,9,3,9,1,8,0.0,
4,2,4,3,3,2,8,7,5,6,9,5,5,2,8,3,7,0.0,
4,6,9,8,7,5,9,6,4,7,10,5,6,3,8,3,9,0.0,
4,5,7,7,6,6,6,7,5,7,7,6,9,4,5,6,5,9.224617449347976e-06,2.4985772921059777
21,5,5,6,7,2,8,4,14,6,6,15,8,3,9,0,8,0.0,
21,6,10,6,8,3,4,9,5,8,11,11,8,3,9,2,6,0.0,
4,5,10,6,7,3,6,7,10,10,6,5,6,3,8,4,8,0.0,
21,4,4,5,3,2,4,8,5,7,11,10,9,3,9,1,7,0.0,
4,2,1,2,2,1,6,7,9,6,6,6,6,2,8,3,8,1.5696973243837131e-06,2.2823651700743213
21,5,11,5,6,3,6,5,5,4,7,9,10,5,6,2,9,0.0,
21,6,7,7,5,3,4,9,5,8,11,11,9,3,9,2,7,0.0,
4,4,6,5,4,3,8,8,6,7,9,6,4,3,8,4,8,0.0,
21,5,10,6,8,3,7,4,15,6,7,14,8,3,9,0,8,0.0,
21,6,8,6,6,3,4,8,6,8,10,10,9,3,9,2,5,0.0,
4,5,10,7,7,5,8,7,7,9,6,5,4,3,8,4,7,0.0,
4,10,15,10,8,5,8,6,5,6,10,3,6,6,6,6,10,0.0,
4,3,7,4,5,3,6,8,9,7,7,6,5,2,8,3,7,0.0,
21,6,9,6,7,4,3,8,5,7,10,9,9,3,9,2,6,0.0,
21,4,2,5,4,2,6,8,5,8,6,9,9,3,9,1,7,0.0,
21,6,10,7,8,4,3,9,5,7,11,10,9,3,9,2,6,0.0,
4,3,4,4,3,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
21,2,4,3,3,1,7,8,6,6,7,9,8,3,9,1,8,0.0,
21,7,11,9,8,7,5,9,5,7,6,9,10,3,9,1,8,0.0,
4,5,11,7,8,7,9,7,4,5,10,4,5,3,8,3,8,0.0,
21,5,4,6,3,2,4,8,5,8,10,9,9,3,9,2,6,0.0,
21,2,3,2,1,1,6,8,5,6,9,8,8,3,10,2,6,0.0,
21,5,9,4,4,2,7,6,4,5,4,8,7,5,8,2,7,0.0,
4,4,5,5,4,4,8,7,4,6,6,4,8,3,7,5,6,0.0,
21,7,11,7,8,5,4,8,5,8,10,9,9,3,9,2,6,0.0,
21,8,10,9,8,5,4,7,6,8,10,10,9,3,9,2,5,0.0,
4,2,5,3,3,2,7,7,6,6,7,6,4,2,8,3,7,0.0,
21,3,7,4,5,3,8,5,12,4,7,11,8,3,9,0,8,0.0,
4,3,2,4,3,3,7,7,7,7,7,6,5,2,8,3,7,0.0,
21,4,4,5,3,2,4,8,5,7,10,9,9,3,9,2,5,0.0,
4,4,10,4,8,3,5,6,10,8,5,4,5,3,8,4,8,0.0,
21,6,11,8,9,5,5,8,6,7,7,9,10,3,9,1,8,0.0,
21,3,1,4,1,1,7,9,5,6,7,10,9,3,10,1,8,0.0,
4,3,9,4,6,4,7,7,6,7,6,5,6,3,8,3,7,0.0,
21,4,4,4,6,2,7,5,13,5,7,14,8,3,9,0,8,0.0,
21,4,4,5,2,2,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,6,10,8,8,6,7,7,7,8,7,7,4,3,8,3,7,0.0,
21,5,8,5,6,4,6,7,6,8,8,6,8,6,10,4,3,1.0474169502708983e-05,2.152091339943169
21,6,10,6,8,5,8,5,12,4,7,13,8,3,8,0,7,0.0,
4,5,9,6,7,5,7,7,8,8,6,5,4,4,9,4,9,0.0,
21,2,0,2,1,0,8,5,11,4,7,13,8,3,10,0,8,0.0,
21,6,11,6,6,4,6,5,6,5,6,9,9,5,9,3,10,0.0,
21,7,11,8,8,4,4,8,7,8,10,9,9,3,9,3,5,0.0,
21,5,6,5,4,3,4,8,5,7,9,8,9,3,9,3,5,0.0,
21,3,1,4,3,2,6,9,5,7,7,10,9,3,9,1,8,0.0,
21,6,6,6,4,3,4,8,5,8,11,11,9,3,9,2,6,0.0,
21,4,4,4,3,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
4,4,6,5,4,3,10,5,2,6,11,3,8,3,8,3,9,0.0,
4,4,6,5,4,4,9,7,4,6,10,4,5,3,8,3,8,0.0,
21,6,10,6,6,4,8,6,5,5,6,7,7,5,8,3,7,1.4260032624302295e-05,2.3761623485723504
4,4,8,6,6,8,9,8,4,5,7,6,6,4,6,7,5,0.0,
21,4,8,6,6,8,9,7,4,5,6,8,8,8,8,6,6,0.0,
21,7,14,6,8,5,8,6,4,5,7,7,8,6,5,4,6,0.0,
21,2,6,3,4,1,8,5,13,5,6,13,8,3,9,0,8,0.0,
21,5,8,7,6,6,7,8,8,5,5,7,10,4,9,4,5,0.0,
4,6,11,6,8,4,5,7,10,10,7,6,6,3,8,4,8,0.0,
4,5,9,6,7,5,10,6,4,7,10,3,5,3,8,3,9,0.0,
4,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
21,3,7,4,5,1,8,5,13,5,7,13,8,3,9,0,8,0.0,
4,6,12,6,6,4,10,3,4,4,11,2,8,4,6,4,10,0.0,
4,3,7,4,5,4,7,7,7,7,7,7,5,3,8,3,7,0.0,
21,8,10,8,8,5,4,8,5,9,11,10,9,3,9,2,6,0.0,
21,3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8,0.0,
4,2,3,3,2,2,9,6,4,6,10,4,6,2,8,2,9,0.0,
21,8,9,8,7,5,3,8,5,8,10,9,9,3,9,2,6,0.0,
4,4,9,6,7,9,8,8,5,4,7,6,5,6,8,8,5,0.0,
21,1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8,0.0,
21,3,7,4,5,2,7,5,12,4,6,12,8,3,9,0,8,0.0,
21,3,3,4,2,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
4,6,9,8,7,5,9,7,5,8,11,5,5,3,8,4,9,0.0,
21,5,10,6,7,6,8,8,8,5,6,7,10,3,8,4,6,0.0,
21,7,11,7,8,4,3,8,5,8,11,10,10,3,9,2,6,0.0,
4,5,10,5,5,4,7,7,4,6,8,5,7,5,10,6,6,1.7850829148005314e-07,2.2952705521769587
21,3,7,5,5,3,4,8,6,6,7,9,10,3,9,1,8,0.0,
21,7,10,8,8,4,3,9,6,7,12,11,9,3,9,2,7,0.0,
4,6,11,9,8,8,8,8,5,6,10,6,5,6,9,6,11,0.0,
21,6,9,8,7,10,9,8,4,5,5,8,8,10,7,8,6,0.0,
4,4,8,4,6,2,5,6,10,8,5,4,5,3,8,4,8,0.0,
21,5,5,6,8,2,8,4,15,6,7,14,8,3,9,0,8,0.0,
4,3,8,4,6,2,5,7,10,8,6,5,5,3,8,4,8,0.0,
21,3,8,5,6,3,4,10,7,6,10,10,9,3,9,1,8,0.0,
4,3,4,5,3,3,10,6,3,7,10,3,6,2,8,3,9,0.0,
21,6,10,6,8,3,7,3,15,6,7,13,8,3,9,0,8,0.0,
21,5,7,5,5,2,4,9,5,7,11,11,9,3,9,1,6,0.0,
21,5,8,7,6,6,8,8,8,5,6,7,9,3,8,4,6,0.0,
4,5,4,5,6,3,5,8,10,9,7,7,5,3,8,4,8,0.0,
21,4,5,5,4,2,5,8,5,8,9,7,8,3,9,3,5,0.00012945017195406747,2.0733745507294543
4,7,13,6,7,4,10,4,4,5,12,2,8,5,6,4,9,0.0,
21,3,8,5,6,2,6,9,7,7,8,10,9,3,9,1,7,0.0,
21,6,10,8,8,5,5,8,6,8,7,10,10,3,9,1,8,0.0,
21,6,10,5,6,3,6,6,4,4,6,7,8,5,5,2,8,3.070325566494526e-05,1.8628453132441223
21,4,3,4,4,1,7,5,13,5,7,14,8,3,9,0,8,0.0,
4,4,7,5,5,4,7,7,5,5,7,6,8,4,9,3,7,0.0005085049211636475,3.8120556960295886
4,5,11,7,8,7,7,7,5,7,7,7,5,6,8,3,7,0.0,
21,8,11,8,8,4,3,9,5,7,11,12,10,3,9,2,6,0.0,
21,2,1,3,2,2,7,9,5,6,7,9,9,3,9,1,8,0.0,
21,3,8,5,6,3,4,8,7,7,9,10,11,3,9,0,8,0.0,
21,4,10,5,8,4,8,6,12,4,7,13,7,3,8,0,9,0.0,
21,4,10,6,7,9,10,8,4,4,5,8,8,9,8,8,6,0.0,
21,1,0,2,0,0,7,6,10,4,7,13,8,2,10,0,8,0.0,
4,4,6,6,5,5,6,8,5,7,6,5,7,4,7,5,5,0.0,
4,6,12,5,7,4,7,6,4,6,9,5,6,5,9,7,6,0.0,
21,4,9,5,7,2,7,5,13,5,7,14,8,3,9,0,8,0.0,
21,11,14,9,8,4,4,3,5,5,4,7,7,6,6,2,6,0.0,
21,3,5,4,4,2,6,8,6,7,7,9,9,3,9,1,8,0.0,
21,6,10,6,8,4,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,2,4,3,3,2,9,7,4,5,10,4,5,2,8,2,8,0.0,
4,4,8,4,6,4,5,7,9,7,5,4,6,2,8,3,8,0.0,
21,1,3,2,1,1,9,8,6,5,5,9,7,3,10,0,8,0.0,
4,2,4,4,2,2,9,6,3,6,11,4,6,2,8,3,8,0.0,
21,4,5,5,3,2,4,8,5,8,9,8,9,4,11,3,4,0.0,
21,8,12,7,7,3,5,4,5,5,4,7,8,6,8,2,7,0.0,
4,1,0,2,1,1,6,7,8,6,6,6,6,2,8,3,8,0.0,
4,4,8,4,6,2,5,7,10,9,6,6,5,3,8,4,8,0.0,
4,3,6,3,4,2,5,8,10,8,8,7,5,3,8,3,8,0.0,
4,4,7,5,5,4,6,7,8,7,7,7,5,3,8,3,7,0.0,
21,5,6,5,4,4,5,8,5,6,9,7,10,3,9,3,6,0.0,
4,4,8,6,6,8,9,8,5,6,7,6,6,4,7,8,8,0.0,
21,4,7,6,5,4,8,8,8,5,6,7,10,3,8,4,6,0.0,
4,4,7,5,5,4,7,7,6,8,7,6,5,3,8,3,7,0.0,
4,4,8,6,6,5,7,8,6,5,10,6,5,5,9,5,10,0.0,
4,5,10,7,7,6,11,6,2,6,11,3,7,3,8,3,9,0.0,
4,2,5,4,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,6,11,8,8,8,8,8,6,6,9,5,4,6,9,5,10,0.0,
21,4,5,5,4,3,6,9,5,7,6,10,9,3,9,1,8,0.0,
4,3,7,4,5,2,5,7,10,8,7,6,5,3,8,4,8,0.0,
4,7,10,9,8,7,7,7,5,6,7,6,7,7,8,3,8,9.779388129538489e-06,2.103268430143885
4,6,11,8,8,7,7,7,7,8,7,6,5,6,8,4,7,0.0,
21,3,3,4,1,1,5,8,4,6,10,9,9,3,10,1,6,0.0,
21,5,8,7,7,6,7,7,4,5,6,7,8,7,8,2,7,1.238506675021966e-06,2.4630164459618555
21,5,8,5,6,2,7,4,13,5,7,15,8,3,9,0,8,0.0,
4,4,8,5,6,4,6,7,8,7,6,5,4,3,8,4,8,0.0,
4,3,7,4,5,4,6,7,9,7,8,8,6,2,9,3,8,2.4890943436212227e-05,2.4227840477157656
4,4,8,5,6,4,7,7,7,8,6,5,5,3,8,3,7,0.0,
21,8,10,8,8,7,5,7,5,8,8,6,9,8,8,6,1,5.708071256811534e-06,2.338224848990265
4,9,15,9,8,5,8,6,5,7,12,3,7,6,7,6,10,0.0,
4,3,2,4,3,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
4,6,10,8,8,5,10,5,4,8,11,3,7,4,6,4,9,0.0,
4,6,9,5,5,4,7,7,4,6,10,5,7,5,9,6,6,0.0,
21,5,10,7,7,5,7,9,4,6,5,8,10,6,10,1,7,0.0,
4,3,7,4,5,4,9,7,4,6,9,4,6,3,8,3,8,0.0,
4,3,9,5,7,8,9,8,5,4,7,6,6,4,7,8,6,0.0,
21,4,4,5,3,2,4,9,5,7,11,10,9,3,9,2,7,0.0,
4,6,9,5,4,3,9,5,5,6,12,3,8,5,7,5,10,0.0,
4,4,6,5,4,4,10,6,3,6,11,4,6,3,8,2,9,0.0,
4,3,8,4,6,2,6,7,10,8,6,6,6,3,8,4,8,0.0,
21,7,10,6,5,3,6,6,4,5,4,8,7,5,8,2,6,0.0,
4,2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,4,8,5,6,4,10,5,2,6,11,4,7,3,7,3,9,0.0,
21,5,10,6,8,4,6,8,6,7,6,10,9,3,9,1,7,0.0,
21,3,8,5,6,7,8,5,4,3,7,7,8,7,8,4,7,0.0,
4,6,9,8,8,8,7,6,5,7,7,5,9,6,5,9,4,1.627521390209391e-06,2.667445721134783
21,4,8,6,6,5,7,7,8,5,6,6,10,4,8,5,6,7.600348986007723e-07,2.8822207035607192
4,4,9,5,7,3,5,7,10,9,6,5,5,3,8,4,8,0.0,
4,3,7,5,5,4,8,7,3,5,10,5,6,3,8,3,8,0.0,
4,4,9,6,6,8,8,9,5,4,8,7,6,7,10,10,5,4.8212998993018644e-05,3.395995368238488
4,2,1,3,2,2,7,7,6,6,7,6,5,2,8,3,7,0.0,
21,4,5,4,7,2,7,5,15,5,7,13,8,3,9,0,8,0.0,
21,5,11,7,9,5,6,8,5,7,6,8,9,3,9,1,8,0.0,
21,4,10,4,7,2,7,6,14,5,7,13,8,3,9,0,8,0.0,
4,2,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,9.044301371996542e-07,2.4258932841032816
21,5,7,6,5,3,4,8,5,7,9,8,9,3,9,2,5,0.0,
4,4,6,6,4,5,8,7,5,6,9,4,5,3,8,3,8,0.0,
4,6,9,6,5,3,8,6,5,5,10,4,6,4,7,6,10,0.0,
4,1,0,1,1,0,5,7,7,5,6,6,6,2,8,2,8,2.0556774022414157e-05,2.5371075501959695
21,3,6,3,4,1,8,5,13,5,6,13,8,3,9,0,8,0.0,
4,3,8,4,6,2,6,7,10,9,6,6,6,3,8,4,8,0.0,
4,1,0,1,0,0,5,7,7,5,6,6,6,2,8,2,8,1.8232764075964463e-05,2.517112565394271
21,5,7,5,5,2,4,9,5,8,12,10,8,3,9,1,6,0.0,
21,2,3,3,2,1,4,8,4,5,11,10,9,3,9,1,6,0.0,
21,3,2,4,3,2,6,8,6,7,7,9,9,3,9,1,8,0.0,
21,3,7,4,5,3,7,6,11,4,7,12,8,3,9,0,8,0.0,
21,5,9,5,6,2,7,4,14,6,7,14,8,3,9,0,8,0.0,
21,4,6,5,4,3,6,8,6,7,6,9,9,3,9,1,8,1.58303861220966e-06,3.51949432203412
4,4,11,5,8,3,6,7,11,9,7,6,6,3,8,4,8,0.0,
4,5,10,8,7,7,9,7,3,6,11,5,6,3,8,3,8,0.0,
21,9,10,9,8,5,4,7,6,9,9,8,9,6,10,4,2,0.0,
21,3,5,5,5,4,8,7,4,4,6,7,7,4,8,1,6,0.0,
21,7,8,8,6,3,4,9,6,9,12,11,8,3,9,1,6,0.0,
21,3,3,4,1,1,5,8,4,6,10,9,9,3,10,1,6,0.0,
4,2,6,3,4,2,6,7,10,8,6,6,6,3,8,3,8,0.0,
21,5,9,7,8,6,7,7,4,4,6,5,8,8,7,2,8,0.0001415024941969638,1.3440557933057846
21,10,15,9,8,6,7,6,5,5,6,7,8,5,5,3,7,5.717472393966527e-21,1.9672682257600798
21,2,3,3,2,1,8,8,5,6,5,9,8,3,10,0,8,0.0,
21,2,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0.0,
4,6,11,6,8,6,5,7,10,7,5,4,6,4,10,5,9,0.0,
21,3,6,4,4,2,7,4,14,5,7,12,8,3,9,0,8,0.0,
4,2,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,5.95233331712745e-06,2.2090923920192793
4,8,14,8,8,5,9,5,4,6,10,3,7,5,6,5,10,0.0,
21,6,10,6,7,5,4,8,5,7,9,7,9,7,9,5,3,4.3993962853281166e-07,2.2581978043329514
4,3,6,4,4,4,8,7,5,8,7,7,5,3,8,3,7,0.0,
4,9,15,8,8,6,8,6,3,7,10,5,6,6,7,9,6,0.0,
4,4,9,6,6,5,7,7,7,7,6,6,5,3,8,3,7,0.0,
4,2,3,3,2,2,9,6,3,5,10,4,6,2,8,2,8,0.0,
4,2,5,4,3,3,9,6,3,5,10,4,6,3,7,3,8,0.0,
4,5,10,5,6,4,6,8,4,6,9,6,6,5,9,6,5,0.0,
21,3,5,5,3,2,7,9,6,7,7,10,9,3,9,1,8,0.0,
4,4,4,5,6,3,5,7,9,9,6,5,5,3,8,4,8,0.0,
4,2,4,4,3,2,8,7,5,6,9,5,5,2,8,3,7,1.204431716352351e-06,1.314805045775799
21,3,2,4,3,2,8,9,5,7,5,9,8,3,9,1,8,0.0,
21,4,7,5,5,4,6,8,8,5,5,6,11,4,9,5,5,0.0,
4,5,10,7,8,6,6,7,8,7,7,7,5,4,7,4,9,0.0,
4,3,5,5,4,3,9,6,4,7,9,4,6,2,8,3,8,0.0,
21,7,8,8,6,4,4,8,6,8,9,9,10,3,9,3,5,0.0,
21,9,10,9,8,7,5,7,5,8,8,5,9,7,9,6,2,6.368213511011846e-05,1.8086427786335548
21,4,8,6,6,4,5,9,5,6,7,9,9,3,9,1,8,0.0,
21,5,11,5,8,2,8,5,14,5,6,14,8,3,9,0,8,0.0,
21,6,10,9,8,12,8,6,4,4,7,7,8,11,9,6,8,0.0,
4,3,2,4,3,3,7,7,6,7,6,6,5,2,8,3,7,0.0,
4,5,11,6,8,6,6,7,9,7,6,5,5,2,8,3,7,0.0,
4,1,3,2,2,1,8,7,5,5,9,5,6,2,8,3,8,0.0,
21,3,5,4,3,2,6,8,6,7,7,10,9,3,9,0,8,0.0,
4,2,3,3,2,2,7,7,6,6,7,6,5,2,8,3,7,0.0,
21,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,8,0.0,
4,4,2,5,4,4,7,7,7,7,6,6,5,2,8,3,7,0.0,
4,4,8,4,6,3,6,7,10,10,7,6,6,3,8,4,8,0.0,
21,5,8,6,6,3,4,9,5,7,12,11,9,3,9,2,7,0.0,
21,4,8,5,6,3,7,5,13,4,7,12,8,3,9,0,8,0.0,
4,6,10,8,8,6,7,7,5,6,7,6,8,7,7,3,8,0.0001354938756896229,2.4138949019177574
21,4,8,4,6,3,7,6,11,4,7,13,8,3,9,0,8,0.0,
21,8,10,9,8,4,3,8,6,8,10,10,9,3,9,2,5,0.0,
21,4,4,5,6,2,7,3,14,6,7,13,8,3,9,0,8,0.0,
21,5,10,5,7,2,7,4,15,6,7,13,8,3,9,0,8,0.0,
4,2,4,3,2,2,7,7,6,6,7,7,5,2,8,2,7,6.022323845550453e-06,2.645981897970046
21,3,5,4,4,4,8,6,5,4,6,6,8,3,9,1,7,2.527270575250666e-06,2.9425734801666437
4,6,8,8,6,5,7,9,8,6,9,7,5,5,9,4,9,0.0,
21,4,7,6,5,3,6,8,6,8,7,9,9,3,9,1,8,0.0,
21,3,3,4,2,2,6,8,5,7,6,9,9,3,10,1,7,0.0,
21,7,10,6,5,3,6,4,5,5,4,8,8,5,10,2,7,0.0,
21,4,5,4,4,2,4,8,5,7,10,9,9,3,9,2,6,0.0,
4,3,4,4,2,2,7,7,7,7,7,6,5,2,8,3,7,0.0,
4,5,8,6,7,6,6,7,5,6,7,5,9,5,4,8,4,0.0,
4,3,8,5,6,3,11,6,3,7,11,3,6,3,8,3,9,0.0,
21,3,9,4,7,2,7,5,15,5,7,12,8,3,9,0,8,0.0,
21,3,7,5,5,3,8,8,6,7,5,9,8,3,9,1,8,0.0,
21,3,3,3,2,1,5,8,5,7,9,8,8,3,9,2,5,0.0,
4,2,1,2,1,1,5,7,8,7,6,6,6,2,8,3,8,0.0,
4,3,7,5,5,4,9,7,3,5,10,4,6,3,8,2,8,0.0,
4,4,11,6,8,6,9,7,4,5,10,4,5,3,8,3,8,0.0,
4,3,3,3,5,2,5,7,10,7,7,6,5,3,8,3,8,0.0,
4,8,12,8,6,4,9,4,4,6,12,3,8,5,6,5,10,0.0,
4,2,1,3,1,2,7,7,6,7,7,6,5,2,8,3,7,0.0,
21,7,9,7,7,4,2,8,5,7,11,11,10,3,9,2,6,0.0,
4,4,8,5,6,4,7,7,7,7,7,6,4,3,8,3,7,0.0,
4,5,5,5,8,3,5,7,11,9,7,6,5,3,8,4,8,0.0,
4,4,11,4,8,3,5,6,11,8,5,4,5,3,8,4,8,0.0,
4,2,4,4,3,2,9,6,4,6,11,4,6,2,8,3,8,0.0,
21,3,6,5,5,4,7,7,4,4,6,6,8,4,8,1,7,0.00014706585631349785,2.157116907654327
4,4,6,5,4,4,7,7,6,5,6,5,6,3,8,3,7,7.1718667239372915e-06,2.0784328514523907
21,5,10,6,8,6,9,6,6,6,7,6,8,9,8,4,7,9.06010499224751e-05,1.9123397108581344
21,4,4,5,3,2,4,8,5,8,10,10,9,3,9,2,6,0.0,
21,5,9,5,6,4,7,5,14,5,7,11,8,3,9,0,8,0.0,
21,4,10,6,8,10,9,8,4,4,6,7,8,9,7,8,8,8.266645443396906e-06,3.622731971993062
21,5,8,5,6,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
4,8,15,7,8,5,6,7,4,7,9,6,7,5,9,7,5,3.09310205921959e-06,1.7780573511734588
21,4,8,6,6,5,8,8,8,5,6,7,9,3,8,4,6,0.0,
21,3,3,4,2,2,5,8,5,7,10,8,9,3,10,2,5,0.0,
4,3,8,3,6,2,6,7,11,8,6,6,6,3,8,3,8,0.0,
21,4,4,5,3,2,5,8,5,7,10,9,8,3,9,2,5,0.0,
21,5,9,6,7,4,4,8,5,7,9,8,9,3,9,2,6,0.0,
4,4,7,6,5,5,7,7,5,6,7,6,8,6,8,3,7,0.00024708085016005753,2.971665546600434
21,8,11,7,6,4,7,5,5,4,6,8,8,5,6,3,8,0.0,
4,6,9,8,7,5,10,6,4,9,11,3,6,3,8,3,9,0.0,
4,3,5,5,4,3,9,6,4,7,10,4,6,2,8,3,9,0.0,
21,3,6,4,4,3,7,5,12,4,7,11,8,3,9,0,8,0.0,
4,4,7,4,5,4,6,7,9,7,6,4,6,2,8,3,8,0.0,
21,9,15,7,8,4,8,6,4,6,3,9,5,6,6,2,6,0.0,
21,3,9,4,7,2,7,6,14,5,8,13,7,3,9,0,8,0.0,
4,6,11,9,8,8,8,8,5,6,10,6,5,4,8,4,9,0.0,
4,3,7,4,5,3,10,6,3,7,11,3,6,3,8,3,9,0.0,
4,3,5,5,3,3,9,6,4,7,10,4,6,2,8,3,8,0.0,
4,5,10,8,8,6,10,6,3,7,11,4,7,4,7,3,9,0.0,
4,4,8,5,6,3,5,7,10,10,6,5,6,3,8,4,8,0.0,
21,5,9,8,7,10,8,6,4,4,6,7,8,10,9,5,8,0.0,
21,3,5,4,4,3,8,6,4,3,5,7,7,3,9,1,7,0.0,
4,3,7,5,5,6,9,8,4,4,7,6,5,4,9,7,5,0.0,
4,3,6,5,4,3,7,7,7,8,6,5,4,3,8,3,7,0.0,
21,3,7,4,5,3,6,8,6,6,6,9,9,3,9,0,8,0.0,
4,5,8,8,6,5,8,8,7,8,10,5,4,3,8,5,8,0.0,
4,3,7,4,5,4,8,8,6,5,9,6,4,3,8,3,6,0.0,
21,7,11,9,8,8,7,6,9,6,7,6,9,6,8,7,2,4.525346362977852e-06,3.1418349224139774
4,1,4,3,2,2,9,6,3,5,10,5,6,2,8,2,8,9.891545739320916e-07,2.110295495158695
21,4,9,6,7,9,9,6,4,4,6,7,7,9,8,5,7,5.706637306825564e-06,3.5746249636851815
4,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,6,9,8,7,6,6,7,8,6,6,6,11,6,8,8,3,0.0,
4,5,11,7,8,7,9,7,4,5,9,4,6,3,8,3,8,0.0,
4,4,4,5,6,3,5,6,10,9,5,5,5,3,8,4,8,0.0,
4,9,14,8,8,6,9,5,4,6,10,4,7,6,8,9,7,0.0,
4,6,11,8,8,7,7,6,7,5,5,5,6,7,9,3,7,7.494961528891596e-05,2.3985149847126053
4,5,11,7,9,6,9,7,5,7,10,5,5,3,8,3,8,0.0,
21,3,3,4,2,1,7,8,6,8,8,10,7,3,9,1,8,0.0,
21,4,6,5,4,3,6,8,6,8,7,10,9,3,9,1,8,0.0,
4,5,9,6,7,7,7,7,7,6,7,6,4,3,8,3,8,0.0,
21,4,9,5,7,2,7,5,14,5,7,14,7,3,9,0,8,0.0,
4,3,6,4,4,4,7,7,4,7,7,6,6,3,8,3,7,0.0,
4,6,14,6,8,4,8,6,5,6,8,4,7,4,7,6,9,0.0,
21,9,10,9,8,5,5,7,6,9,9,8,9,5,11,5,2,0.0,
21,3,5,4,3,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
4,6,12,6,6,5,9,6,3,6,10,4,7,5,8,8,7,0.0,
4,6,9,9,8,8,6,6,5,7,7,6,8,5,6,6,4,8.013811543808265e-05,2.557998944112313
21,3,8,5,6,6,8,7,4,4,6,7,8,7,9,5,6,0.0,
21,5,5,6,3,3,4,8,5,8,10,9,9,3,9,2,6,0.0,
4,3,8,4,6,4,6,7,9,6,7,7,5,3,8,3,8,0.0,
4,5,10,5,5,3,12,4,3,5,11,2,7,4,7,3,12,0.0,
21,6,10,8,8,8,8,7,9,5,6,6,9,3,8,5,5,4.235164736271502e-22,2.782213333064689
4,4,6,4,4,3,5,7,9,7,7,6,6,2,8,3,8,0.0,
4,5,10,7,7,5,11,6,3,8,12,3,7,6,8,4,9,0.0,
21,2,3,3,1,1,5,8,5,6,10,9,9,3,10,1,6,0.0,
21,5,8,6,6,3,4,8,6,8,9,8,9,4,10,4,3,0.0,
21,9,11,9,8,4,3,10,6,8,13,12,9,3,9,1,6,0.0,
4,7,13,7,7,4,9,5,4,6,10,3,7,5,6,5,11,0.0,
21,5,7,5,5,3,3,9,5,6,10,10,9,3,9,2,7,0.0,
4,2,4,4,3,2,9,6,4,6,10,4,5,2,8,3,8,0.0,
21,5,10,8,8,10,8,8,4,5,6,6,8,9,5,8,10,0.000246694180404182,1.4478676392839986
21,6,11,6,6,3,6,5,4,5,6,8,8,5,7,2,8,0.0,
4,9,15,8,8,6,8,6,3,7,10,5,7,6,8,9,6,0.0,
4,2,3,3,2,2,9,6,4,5,9,4,5,2,8,2,8,0.0,
4,4,7,6,5,4,9,7,5,7,10,4,5,3,8,3,8,0.0,
4,5,11,8,9,12,9,9,5,5,7,6,6,5,8,9,6,0.0,
21,5,10,7,7,5,6,8,8,5,5,6,12,5,9,7,3,0.0,
4,4,11,6,8,5,7,7,8,7,7,6,4,3,8,3,7,0.0,
21,2,1,3,1,1,6,9,6,6,7,10,9,3,10,1,8,0.0,
21,3,8,5,6,3,6,8,8,9,9,9,8,3,9,1,8,2.670237574128014e-05,1.5894726183104098
4,1,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,0.0,
21,3,8,4,6,2,8,6,13,5,6,13,8,3,9,0,8,0.0,
21,8,10,9,8,5,4,8,6,9,10,9,9,3,9,3,5,0.0,
21,5,9,7,6,4,6,8,6,7,7,10,10,3,9,1,8,0.0,
21,2,7,3,5,2,7,5,12,4,7,11,8,3,9,0,8,0.0,
21,5,10,5,8,4,7,5,14,5,7,11,8,3,9,0,8,0.0,
21,4,5,5,4,2,4,8,5,7,11,10,9,3,9,2,7,0.0,
4,2,4,4,3,2,9,6,3,6,10,4,6,3,7,3,8,0.0,
